Plate ID, Date, RA_CTR, DEC_CTR, Dec_delta_x,Dec_delta_y, RA_delta_x, RA_delta_y, crpix1,crpix2, naxis1, naxis2 
a00001, 1893-11-09T23:58:33.6Z, 259.586515, -15.123775, -0.000182, -3.04848e-06, -3.04818e-06, 0.000181955,18388.1271,14956.2385, 35268, 31627
a00002, 1893-11-10T01:56:38.4Z, 2.71745, 14.781101, -0.000181914, -2.74487e-06, -3.19943e-06, 0.000181549,28815.2232,17400.5044, 31627, 35268
a00003, 1893-11-10T02:41:16.8Z, 149.165398, 88.490863, -0.000138036, -0.000123221, -0.000121648, 0.000135423,22749.9426,15310.3701, 31627, 35268
a00004, 1893-11-10T03:21:36Z, 195.341603, 87.878174, -0.000181183, -1.77749e-05, -1.78373e-05, 0.000181136,15414.8528,15002.259, 31627, 35268
a00005, 1893-11-10T03:51:50.4Z, 78.229659, 89.989872, -0.000138324, 0.000118469, 0.000118442, 0.000138421,18491.884,8242.6341, 31627, 35268
a00006, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a00007, 1893-11-11T01:01:55.2Z, 182.509963, 89.473061, -0.000183133, 0, 0, 0.000183133,17633.301355,15813.014857, 35268, 31627
a00008, 1893-11-14T23:22:33.6Z, 148.746154, 87.702168, -0.000180741, -2.13956e-05, -2.13762e-05, 0.0001808,18141.6175,18750.4663, 31627, 35268
a00009, 1893-11-14T23:35:31.2Z, 170.632946, 88.996183, -0.000183133, 0, 0, 0.000183133,17633.301355,15813.014857, 35268, 31627
a00010, 1893-11-16T22:50:52.8Z, 184.118958, 88.895275, -0.000123061, -0.000134133, -0.000134194, 0.000123019,13356.6807,13279.1494, 35268, 31627
a00011, 1893-11-16T23:00:57.6Z, 55.226074, 89.9994, -0.000181854, 1.05518e-05, 1.05195e-05, 0.000181735,26435.5593,14150.5239, 35268, 31627
a00012, 1893-11-17T00:25:55.2Z, 324.737997, 19.804304, -0.000177027, 1.66895e-06, 2.25462e-06, 0.000177624,9265.5322,7817.8676, 21953, 17493
a00013, 1893-11-17T01:56:38.4Z, 168.136808, 88.666456, -0.000183133, 0, 0, 0.000183133,8685.103721,10987.116227, 17371, 22041
a00014, 1893-11-17T03:07:12Z, 194.606631, 88.27437, -0.000178051, -3.77161e-05, -3.76734e-05, 0.000178103,15975.4554,17338.0169, 31627, 35268
a00015, 1893-11-17T03:59:02.4Z, 35.364636, 58.57682, -0.000181985, 1.8098e-06, 1.83184e-06, 0.000181982,16184.4756,17196.4195, 31627, 35268
a00016, 1893-11-18T23:36:57.6Z, 169.255395, 88.025005, -0.000177149, 4.14588e-05, 4.14721e-05, 0.000177221,13993.0833,17560.9946, 31627, 35268
a00017, 1893-11-19T00:28:48Z, 182.86582, 88.210406, -0.000170236, 6.42179e-05, 6.4225e-05, 0.000170271,12961.3454,19202.4654, 31627, 35268
a00018, 1893-11-19T01:36:28.8Z, 179.158699, 88.914671, -0.000180934, -1.92015e-05, -1.91696e-05, 0.000180985,15695.6086,18088.16, 31627, 35268
a00019, 1893-11-19T02:22:33.6Z, 33.391456, 57.413067, -0.00018192, 1.43229e-06, 1.44133e-06, 0.000181914,15614.2965,17278.0541, 31627, 35268
a00020, 1893-11-19T03:24:28.8Z, 23.863771, 89.853947, -0.000179839, -2.76362e-05, -2.76009e-05, 0.000179882,18041.2383,17693.8105, 31627, 35268
a00021, 1893-11-19T04:13:26.4Z, 56.304092, 24.812039, -0.000183133, 0, 0, 0.000183133,8685.103721,10987.116227, 17371, 22041
a00022, 1893-11-19T04:39:21.6Z, 56.139179, 19.334012, -0.000181941, 8.98023e-07, 9.09337e-07, 0.000181943,16034.2334,16243.8531, 31627, 35268
a00023, 1893-11-20T22:30:43.2Z, 180.152045, 89.626055, -0.0001491, 0.000104083, 0.000105064, 0.000150216,10131.8426,18872.9568, 31627, 35268
a00024, 1893-11-21T00:07:12Z, 174.632545, 89.371675, -0.000179535, 2.98923e-05, 2.9906e-05, 0.000179601,15676.0078,18017.8298, 31627, 35268
a00025, 1893-11-21T02:58:33.6Z, 182.501083, 89.472928, -0.000183133, 0, 0, 0.000183133,8746.119337,10976.070129, 17493, 21953
a00026, 1893-11-21T03:27:21.6Z, 57.526024, 25.102472, -0.000181991, 2.05806e-06, 2.08082e-06, 0.000181992,16134.0501,17127.0726, 31627, 35268
a00027, 1893-11-21T03:43:12Z, 55.353715, 19.202754, -0.000181952, 1.93597e-06, 1.95592e-06, 0.000181962,16288.9377,17021.2624, 31627, 35268
a00028, 1893-11-21T03:59:02.4Z, 178.454355, 89.117863, -0.000152308, 9.96521e-05, 9.97195e-05, 0.000152228,17994.4077,14763.2042, 35268, 31627
a00029, 1893-11-21T04:22:04.8Z, 84.685826, -5.388326, -0.000181997, 1.399e-06, 1.49433e-06, 0.00018205,15707.7265,16768.7418, 31627, 35268
a00030, 1893-11-21T07:23:31.2Z, 198.830961, 89.342895, -0.000130073, -0.000127383, -0.000127329, 0.000130104,15079.257,16821.2729, 31627, 35268
a00031, 1893-11-22T23:15:21.6Z, 137.649717, 89.482251, -0.000174899, -5.03492e-05, -5.03062e-05, 0.00017494,17790.1758,18819.144, 31627, 35268
a00032, 1893-11-23T00:36:00Z, 83.535911, 89.998836, -0.000170952, 6.25974e-05, 6.25611e-05, 0.000170905,21338.6723,14695.8224, 35268, 31627
a00033, 1893-11-23T02:26:52.8Z, 191.833313, 89.227959, -0.000181903, -5.34722e-06, -5.33761e-06, 0.000181968,14878.6162,17980.0106, 31627, 35268
a00034, 1893-11-25T01:36:28.8Z, 77.219959, 90, -0.000167477, -7.13364e-05, -7.13956e-05, 0.000167396,21239.7927,16664.3621, 35268, 31627
a00035, 1893-11-25T02:44:09.6Z, 56.223505, 22.765826, -0.00018201, 1.18508e-06, 1.20358e-06, 0.000182003,16174.5967,16972.1481, 31627, 35268
a00036, 1893-11-25T03:33:07.2Z, 55.115825, 18.251525, -0.00018197, 2.01237e-06, 2.02185e-06, 0.000181982,16514.252,16816.8549, 31627, 35268
a00037, 1893-11-25T05:06:43.2Z, 22.923631, 89.993497, -0.000153363, -9.81551e-05, -9.80429e-05, 0.000153398,18751.9846,15098.167, 31627, 35268
a00038, 1893-11-25T23:32:38.4Z, 151.018701, 89.076862, -0.000180187, -2.5459e-05, -2.54198e-05, 0.000180236,17438.842,18101.5044, 31627, 35268
a00039, 1893-11-26T00:27:21.6Z, 173.133121, 89.010564, -0.00017646, 4.45311e-05, 4.45813e-05, 0.000176517,15295.3825,17765.2245, 31627, 35268
a00040, 1893-11-26T01:01:55.2Z, 182.49675, 89.472864, -0.000183133, 0, 0, 0.000183133,17633.301355,15813.014857, 35268, 31627
a00041, 1893-11-26T01:50:52.8Z, 54.721555, 17.699915, -0.000181989, -5.54636e-07, -5.19257e-07, 0.000181988,15771.0868,16458.5358, 31627, 35268
a00042, 1893-11-26T02:25:26.4Z, 56.989712, 23.883505, -0.000181987, -1.26575e-07, -9.6826e-08, 0.000181982,15757.3558,16800.6115, 31627, 35268
a00043, 1893-11-26T03:21:36Z, 166.378296, 89.296792, -0.000144318, 0.00011119, 0.000111236, 0.000144258,18893.7337,15137.7587, 35268, 31627
a00044, 1893-11-26T06:56:09.6Z, 83.948034, -5.473821, -0.000182004, 1.62139e-06, 1.58812e-06, 0.000182064,15543.688,16439.5736, 31627, 35268
a00045, 1893-11-26T07:58:04.8Z, 130.010867, 19.648297, -0.000181995, 7.65164e-07, 7.75104e-07, 0.000182005,16211.5963,18624.2257, 31327, 38243
a00046, 1893-11-27T02:18:14.4Z, 54.629501, 18.086936, -0.000182003, 9.2088e-07, 9.51518e-07, 0.000182008,15689.581,16266.9651, 31627, 35268
a00047, 1893-11-27T02:38:24Z, 54.657814, 18.168272, -0.00018193, 5.99662e-07, 6.41255e-07, 0.000181952,15490.2148,16637.4562, 31627, 35268
a00048, 1893-11-27T03:01:26.4Z, 57.028489, 23.844819, -0.000181981, 6.84018e-07, 7.04736e-07, 0.000181981,15220.8324,16922.3458, 31627, 35268
a00049, 1893-11-27T03:59:02.4Z, 35.12229, 88.47078, -0.00017849, -3.58557e-05, -3.57915e-05, 0.000178509,20079.769,20400.8007, 31627, 35268
a00050, 1893-11-27T04:35:02.4Z, 49.467343, 82.804762, -0.000181706, 1.05137e-05, 1.05547e-05, 0.000181733,16403.855,17029.6429, 31627, 35268
a00051, 1893-11-27T04:48:00Z, 48.009555, 77.728376, -0.000181955, 4.49872e-06, 4.53616e-06, 0.000181968,16529.7263,16942.1904, 31627, 35268
a00052, 1893-11-27T05:02:24Z, 47.486782, 72.722729, -0.000182001, 1.79383e-06, 1.8337e-06, 0.000182002,16549.0503,17112.6775, 31627, 35268
a00053, 1893-11-27T05:15:21.6Z, 47.433078, 67.734594, -0.000181964, 2.98597e-06, 3.01484e-06, 0.000181959,16076.674,16910.0349, 31627, 35268
a00054, 1893-11-27T05:41:16.8Z, 52.600659, 67.702223, -0.000181989, 1.85162e-06, 1.88751e-06, 0.000181986,15739.812,16789.2043, 31627, 35268
a00055, 1893-11-27T06:00:00Z, 52.901016, 72.733662, -0.000181975, 3.6363e-06, 3.67998e-06, 0.000181964,16113.3332,17117.6364, 31627, 35268
a00056, 1893-11-29T02:38:24Z, 181.292574, 89.171437, -0.00015586, -9.40111e-05, -9.39596e-05, 0.000155903,16141.8765,18177.9049, 31627, 35268
a00057, 1893-11-21T23:21:07.2Z, 192.482496, 89.492429, -0.000150397, 0.000102499, 0.000102524, 0.000150434,15167.7829,19349.8166, 31627, 35268
a00058, 1893-12-01T01:07:40.8Z, 34.991182, 58.014691, -0.000181957, 1.73799e-06, 1.75691e-06, 0.00018195,15369.9915,17376.5088, 31627, 35268
a00059, 1893-12-01T02:15:21.6Z, 57.080234, 23.449138, -0.000181984, 1.11766e-06, 1.14651e-06, 0.000181993,14605.5185,17990.056, 31627, 35268
a00060, 1893-12-01T03:20:09.6Z, 53.630918, 18.068018, -0.000181967, -1.43341e-07, -1.2366e-07, 0.000181979,16098.695,16900.4912, 31627, 35268
a00061, 1893-12-01T05:03:50.4Z, 83.746463, -5.491091, -0.000181962, 2.0494e-06, 2.0739e-06, 0.000182015,17079.516,15928.3677, 31627, 35268
a00062, 1893-12-01T07:24:57.6Z, 111.21569, 89.936418, -0.000163687, 7.95392e-05, 7.95439e-05, 0.00016375,19129.3778,16328.9888, 31627, 35268
a00063, 1893-12-02T06:24:28.8Z, 10.893597, 41.001022, -0.000182096, -1.37376e-07, -2.74272e-07, 0.00018201,15913.7502,16704.2292, 31627, 35268
a00064, 1893-12-02T07:14:52.8Z, 123.925805, -8.117838, -0.000182016, -5.8689e-08, -6.55e-09, 0.000182093,16423.9183,16162.3586, 31627, 35268
a00065, 1893-12-02T07:29:16.8Z, 123.988572, -2.879217, -0.000182, 3.57064e-07, 3.9199e-07, 0.000182056,16050.2121,16499.0186, 31627, 35268
a00066, 1893-12-02T07:43:40.8Z, 124.107841, 1.997063, -0.00018202, -5.68777e-07, -5.48109e-07, 0.000182051,15554.1343,16530.9463, 31627, 35268
a00067, 1893-12-02T07:58:04.8Z, 124.111171, 6.966909, -0.000181994, 1.28384e-06, 1.29878e-06, 0.000182018,16063.853,16346.9885, 31627, 35268
a00068, 1893-12-02T23:13:55.2Z, 177.390581, 89.080266, -0.000174224, 5.26074e-05, 5.26295e-05, 0.000174297,15073.8946,17108.3417, 31627, 35268
a00069, 1893-12-03T01:09:07.2Z, 35.412987, 57.129171, -0.000181965, -9.74018e-07, -9.59325e-07, 0.000181956,16527.8537,16367.8995, 31627, 35268
a00070, 1893-12-03T02:16:48Z, 56.748589, 23.610718, -0.000181979, 1.15705e-06, 1.17687e-06, 0.00018198,15681.5486,16532.5485, 31627, 35268
a00071, 1893-12-03T02:55:40.8Z, 56.655701, 23.659922, -0.000181977, 2.60333e-07, 2.74641e-07, 0.000181981,16179.8349,17038.8935, 31627, 35268
a00072, 1893-12-03T03:47:31.2Z, 183.287587, 89.06837, -0.000149965, 0.00010327, 0.00010328, 0.000149907,17008.9826,14652.1268, 35268, 31627
a00073, 1893-12-04T23:21:07.2Z, 199.287378, 89.218637, -0.000148159, 0.000105709, 0.000105709, 0.000148226,13976.1704,18574.3543, 31627, 35268
a00074, 1893-12-05T00:47:31.2Z, 21.915571, 89.175483, -0.000183133, 0, 0, 0.000183133,17633.301355,15813.014857, 35268, 31627
a00075, 1893-12-05T01:43:40.8Z, 45.151158, 89.103153, -0.000183133, 0, 0, 0.000183133,17633.301355,15813.014857, 35268, 31627
a00076, 1893-12-05T03:14:24Z, 24.920781, 90, -0.000170025, -6.50671e-05, -6.50334e-05, 0.000170077,18523.8077,14023.1964, 31627, 35268
a00077, 1893-12-05T04:26:24Z, 56.122881, 23.819775, -0.000181997, 8.55434e-07, 8.39165e-07, 0.000181992,16075.6222,16666.531, 31627, 35268
a00078, 1893-12-06T23:16:48Z, 33.969352, 57.290317, -0.000182054, 2.35201e-07, 2.22505e-07, 0.00018197,18487.4623,16368.6763, 31627, 35268
a00079, 1893-12-07T00:44:38.4Z, 56.092612, 23.746207, -0.000182046, 2.46179e-06, 2.43297e-06, 0.000181969,17852.0246,15506.3188, 31627, 35268
a00080, 1893-12-07T02:02:24Z, 28.514793, 1.13032, -0.000181998, 3.11947e-06, 3.10927e-06, 0.000182057,15129.0816,14683.9474, 31627, 35268
a00081, 1893-12-07T03:15:50.4Z, 54.071715, 89.999254, -0.000180653, 2.2325e-05, 2.23744e-05, 0.000180744,19246.2757,13097.4601, 35268, 31627
a00082, 1893-12-11T04:31:33.1Z, 66.215162, 16.342184, -0.000181915, 4.89158e-07, -2.80134e-07, 0.000181901,22001.7466,19189.6473, 31627, 35268
a00083, 1893-12-11T05:11:56.4Z, 67.281467, 17.835353, -0.000183133, 0, 0, 0.000183133,17633.301355,15813.014857, 35268, 31627
a00084, 1893-12-11T06:00:48.4Z, 82.211815, -4.857499, -0.000182264, 3.93371e-06, 4.06709e-06, 0.000182741,26912.8491,20979.3954, 31627, 35268
a00085, 1893-12-11T23:01:30.7Z, 345.412104, 89.581906, -0.000183133, 0, 0, 0.000183133,17633.301355,15813.014857, 35268, 31627
a00086, 1893-12-11T23:50:22.7Z, 13.878074, -4.509691, -0.000182297, 1.68034e-06, 1.9373e-06, 0.000182009,22452.1589,48.0323, 31627, 35268
a00087, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a00088, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a00089, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a00090, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a00091, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a00092, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a00093, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a00094, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a00095, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a00096, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a00097, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a00098, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a00099, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a00100, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a00101, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a00102, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a00103, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a00104, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a00105, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a00106, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a00107, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a00108, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a00109, 1893-12-25T23:49:55.2Z, 36.989081, 57.137412, -0.000181987, 1.58913e-06, 1.5527e-06, 0.000181984,15198.8587,14280.3568, 31627, 35268
a00110, 1893-12-26T01:16:19.2Z, 29.582323, 57.799387, -0.000181969, 9.21747e-07, 9.11529e-07, 0.000181976,15757.4528,16540.5742, 31627, 35268
a00111, 1893-12-26T02:00:57.6Z, 29.437302, 57.774694, -0.000182004, 6.78362e-07, 6.74734e-07, 0.000181996,15850.8907,16344.4312, 31627, 35268
a00112, 1893-12-26T02:25:26.4Z, 81.539522, -0.299459, -0.000182011, 5.62631e-07, 5.82707e-07, 0.00018205,15524.9756,16128.2829, 31627, 35268
a00113, 1893-12-26T02:51:21.6Z, 79.495083, 53.38898, -0.000181995, 2.58801e-06, 2.57953e-06, 0.000181999,15893.8669,16746.051, 31627, 35268
a00114, 1893-12-26T03:10:04.8Z, 84.13154, -0.498445, -0.000181946, 4.55472e-06, 4.57396e-06, 0.000181997,15231.054,15149.9557, 31627, 35268
a00115, 1893-12-26T22:43:40.8Z, 363.772572, 52.855694, -0.000181983, -4.75932e-07, -4.63444e-07, 0.000181976,16091.2244,16472.9431, 31627, 35268
a00116, 1893-12-26T23:35:31.2Z, 6.372297, 63.893872, -0.000181948, -2.40399e-07, -2.13134e-07, 0.000181948,15536.3278,16834.6698, 31627, 35268
a00117, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a00118, 1893-12-27T02:15:21.6Z, 83.208775, 30.160841, -0.000181974, 1.14436e-06, 1.16423e-06, 0.000181967,15659.4027,16726.3505, 31627, 35268
a00119, 1893-12-27T02:52:48Z, 83.13472, 30.103695, -0.00018197, 7.37373e-07, 7.55517e-07, 0.000181977,15990.5019,16281.965, 31627, 35268
a00120, 1893-12-27T03:11:31.2Z, 79.694816, 52.36535, -0.000181963, 3.57578e-06, 3.5895e-06, 0.000181951,15694.4068,16795.4027, 31627, 35268
a00121, 1893-12-27T03:25:55.2Z, 83.218904, 21.542613, -0.000181984, 4.19754e-07, 4.39626e-07, 0.000181983,16592.3942,16784.901, 31627, 35268
a00122, 1893-12-27T03:40:19.2Z, 83.798498, -0.405104, -0.000181979, 1.02731e-06, 1.04022e-06, 0.000182021,16414.4549,15988.391, 31627, 35268
a00123, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a00124, 1893-12-27T23:24:00Z, 5.99856, 63.771085, -0.000181965, -1.09829e-06, -1.0686e-06, 0.000181964,16148.9622,15974.7021, 31627, 35268
a00125, 1893-12-28T00:28:48Z, 34.114026, 56.730156, -0.000181974, 1.90344e-07, 2.15943e-07, 0.000181958,17351.5162,16280.3437, 31627, 35268
a00126, 1893-12-28T01:35:02.4Z, 67.867001, 22.423644, -0.00018194, 8.64602e-07, 8.95797e-07, 0.000182044,17981.8507,20123.3912, 31627, 35268
a00127, 1893-12-28T02:09:36Z, 83.210602, 21.589444, -0.00018198, 1.83171e-06, 1.91262e-06, 0.000181988,16104.5305,16608.334, 31627, 35268
a00128, 1893-12-28T03:18:43.2Z, 83.694137, -4.76046, -0.000181975, 1.77777e-06, 1.80924e-06, 0.000182033,16049.9275,15838.6711, 31627, 35268
a00129, 1893-12-28T04:52:19.2Z, 77.276398, 89.915477, -0.00017957, -2.97119e-05, -2.96707e-05, 0.000179614,19445.6706,17175.6369, 31627, 35268
a00130, 1894-01-01T01:13:26.4Z, 29.417298, 57.583246, -0.000181981, 3.49976e-07, 3.67882e-07, 0.000181979,16014.9896,17299.4151, 31627, 35268
a00131, 1894-01-01T02:08:09.6Z, 35.537747, 56.816407, -0.000181988, 1.18149e-06, 1.20811e-06, 0.000181951,14061.287,17241.8618, 31627, 35268
a00132, 1894-01-01T03:14:24Z, 83.443878, 30.203876, -0.000181957, 7.03232e-07, 7.1925e-07, 0.000181954,15964.0387,16546.3351, 31627, 35268
a00133, 1894-01-01T23:29:45.6Z, 10.260707, 40.789494, -0.000181939, -1.14639e-06, -1.12083e-06, 0.000181956,16536.8357,16502.3922, 31627, 35268
a00134, 1894-01-02T00:51:50.4Z, 22.952868, 30.251168, -0.000181982, -3.93217e-07, -4.01136e-07, 0.000181973,16858.3258,16202.8863, 31627, 35268
a00135, 1894-01-02T01:27:50.4Z, 23.069149, 30.297331, -0.000181995, -6.00561e-07, -6.14129e-07, 0.000181988,16276.7162,16407.4127, 31627, 35268
a00136, 1894-01-02T01:45:07.2Z, 34.720367, 56.807185, -0.000181931, 2.80586e-06, 2.83247e-06, 0.000181981,15412.6776,16631.8062, 31627, 35268
a00137, 1894-01-02T02:00:57.6Z, 79.391991, 52.165227, -0.000182006, 1.70764e-06, 1.70726e-06, 0.000182,16680.1726,15675.817, 31627, 35268
a00138, 1894-01-02T02:15:21.6Z, 83.290469, 21.603574, -0.000181998, 6.60549e-07, 6.78088e-07, 0.000181988,15812.3192,16379.3151, 31627, 35268
a00139, 1894-01-02T02:31:12Z, 83.980682, 32.264169, -0.000181929, -7.12251e-07, -7.46541e-07, 0.000181988,16876.7082,16093.901, 31627, 35268
a00140, 1894-01-02T02:45:36Z, 83.755721, -0.24602, -0.000181997, 1.41722e-06, 1.43288e-06, 0.000182044,15933.064,16526.6967, 31627, 35268
a00141, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a00142, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a00143, 1894-01-02T03:38:52.8Z, 104.259657, 51.741409, -0.000182005, 1.21503e-06, 1.21681e-06, 0.000181996,16957.2625,15521.6079, 31627, 35268
a00144, 1894-01-02T04:30:43.2Z, 83.751374, -4.834705, -0.000181996, 1.29865e-06, 1.26731e-06, 0.000182055,15979.7251,16853.7389, 31627, 35268
a00145, 1894-01-02T05:42:43.2Z, 83.598443, 20.797916, -0.000181992, 1.65952e-06, 1.62912e-06, 0.000181994,15441.3004,20480.2732, 31627, 35268
a00146, 1894-01-02T07:06:14.4Z, 129.313966, 36.670906, -0.000182004, 2.03399e-06, 2.03346e-06, 0.000181996,16495.2698,16107.5611, 31627, 35268
a00147, 1894-01-02T08:13:55.2Z, 129.84601, 19.664636, -0.000181977, 2.66081e-06, 2.63911e-06, 0.000181982,15953.7964,18227.5291, 31327, 38243
a00148, 1894-01-02T09:31:40.8Z, 202.416565, 46.881974, -0.00018199, -2.98375e-06, -2.9783e-06, 0.000181972,16246.4826,16507.7513, 31627, 35268
a00149, 1894-01-02T10:42:14.4Z, 205.97624, 27.917568, -0.000182012, -1.38723e-06, -1.36074e-06, 0.000182014,15121.5141,16397.8021, 31627, 35268
a00150, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a00151, 1894-01-09T00:31:40.8Z, 2.876356, 27.414525, -0.000182029, -1.74385e-06, -1.81958e-06, 0.000182024,19644.0467,14916.6066, 31627, 35268
a00152, 1894-01-09T01:04:48Z, 54.480459, 87.174317, -0.000181736, 9.03504e-06, 8.44379e-06, 0.000182381,17900.9254,5181.4645, 31627, 35268
a00153, 1894-01-09T03:11:31.2Z, 83.657375, -4.783927, -0.000181997, 4.41879e-07, 4.48418e-07, 0.00018205,16143.0021,17230.4521, 31627, 35268
a00154, 1894-01-09T04:58:04.8Z, 83.271117, 21.523694, -0.000182006, -5.63942e-07, -5.70977e-07, 0.000182002,16313.0655,16785.0367, 31627, 35268
a00155, 1894-01-09T08:58:33.6Z, 187.943073, 46.650186, -0.000182022, -1.8955e-06, -1.8633e-06, 0.000182013,16494.0762,16086.3522, 31627, 35268
a00156, 1894-01-09T10:10:33.6Z, 205.806355, 28.039783, -0.000182036, -2.81893e-06, -2.82158e-06, 0.000182031,15724.4772,16118.2713, 31627, 35268
a00157, 1894-01-12T23:42:43.2Z, 233.694685, 89.852897, -0.000165004, 7.68538e-05, 7.686e-05, 0.000165071,13543.2248,18617.712, 31627, 35268
a00158, 1894-01-13T01:42:14.4Z, 34.442237, 56.863862, -0.000182035, 1.18656e-06, 1.21605e-06, 0.000182011,15512.3682,17244.8859, 31627, 35268
a00159, 1894-01-13T02:48:28.8Z, 83.126049, 30.302086, -0.000182016, 2.5661e-08, 3.5123e-08, 0.000182012,16206.1065,16829.7214, 31627, 35268
a00160, 1894-01-13T04:03:21.6Z, 129.332218, 36.83067, -0.000182046, 6.16863e-07, 6.38872e-07, 0.000182038,15548.6193,16742.4116, 31627, 35268
a00161, 1894-01-13T05:21:07.2Z, 82.934191, 21.360891, -0.000182068, -1.26344e-06, -1.28582e-06, 0.000182071,18783.5012,15098.6864, 31627, 35268
a00162, 1894-01-13T23:35:31.2Z, 343.043508, 89.529612, -0.000141406, -0.000114868, -0.000115022, 0.000141197,18806.1943,13403.2564, 31627, 35268
a00163, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a00164, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a00165, 1894-01-18T01:16:19.2Z, 166.738381, 89.994111, -0.000179297, 3.18889e-05, 3.18625e-05, 0.00017922,18575.2153,19033.6241, 35268, 31627
a00166, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a00167, 1894-01-20T23:38:24Z, 24.873825, 89.999711, -0.00017909, -3.28366e-05, -3.27791e-05, 0.000179137,18232.5943,15313.3623, 31627, 35268
a00168, 1894-01-21T00:37:26.4Z, 3.576383, 27.846586, -0.000182035, -2.71526e-06, -2.76288e-06, 0.000182001,16608.5724,17723.2634, 31627, 35268
a00169, 1894-01-21T00:51:50.4Z, 3.624362, 57.683272, -0.000182064, -9.57628e-07, -9.36777e-07, 0.000182018,16486.2158,16562.7545, 31627, 35268
a00170, 1894-01-21T01:03:21.6Z, 3.709254, 62.754887, -0.000182067, 1.09786e-06, 1.11491e-06, 0.000182025,16378.1706,17204.2314, 31627, 35268
a00171, 1894-01-21T01:24:57.6Z, 8.857218, 42.687342, -0.000182091, -5.97135e-07, -6.16842e-07, 0.000182037,16407.6335,16833.1236, 31627, 35268
a00172, 1894-01-21T01:37:55.2Z, 10.065629, 40.801427, -0.000182078, -2.78602e-06, -2.81634e-06, 0.000182022,17339.6104,17170.7989, 31627, 35268
a00173, 1894-01-21T01:56:38.4Z, 29.135641, 57.690452, -0.000182064, -6.6941e-07, -6.55022e-07, 0.000182027,16627.1879,17020.9504, 31627, 35268
a00174, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a00175, 1894-01-21T02:35:31.2Z, 83.897119, -0.262688, -0.000182028, 5.05496e-07, 5.11624e-07, 0.000182075,15674.2971,16745.634, 31627, 35268
a00176, 1894-01-21T03:08:38.4Z, 83.727035, -4.602365, -0.000182029, 6.23446e-07, 5.98673e-07, 0.000182077,16490.8622,17240.5508, 31627, 35268
a00177, 1894-01-23T00:36:00Z, 3.545157, 27.642397, -0.000182055, -8.2637e-07, -8.70381e-07, 0.000182008,16853.003,17069.03, 31627, 35268
a00178, 1894-01-23T02:31:12Z, 83.249376, 21.46698, -0.000182022, -2.3982e-07, -2.31251e-07, 0.00018201,16525.4139,16554.8143, 31627, 35268
a00179, 1894-01-23T02:51:21.6Z, 36.747394, 57.656022, -0.000182066, -4.09976e-07, -3.98012e-07, 0.000182017,16849.6979,17001.0477, 31627, 35268
a00180, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a00181, 1894-01-23T03:20:09.6Z, 34.506744, 56.696039, -0.000182082, 1.2072e-06, 1.19837e-06, 0.000182017,16184.4781,16695.6724, 31627, 35268
a00182, 1894-01-23T03:36:00Z, 79.472569, 52.291125, -0.000182024, 1.79151e-06, 1.81021e-06, 0.000182008,16604.614,16728.9938, 31627, 35268
a00183, 1894-01-23T03:50:24Z, 84.271545, 32.284431, -0.000182043, 1.32062e-06, 1.3201e-06, 0.000182027,16212.9881,16889.6825, 31627, 35268
